entityId,time_utc,availableBikeNumber
24371,2025-06-10 00:00:00+00:00,2.0
24371,2025-06-10 01:00:00+00:00,2.0
24371,2025-06-10 02:00:00+00:00,2.0
24371,2025-06-10 03:00:00+00:00,2.0
24371,2025-06-10 04:00:00+00:00,2.5166666666666666
24371,2025-06-10 05:00:00+00:00,5.0
24371,2025-06-10 06:00:00+00:00,5.366666666666667
24371,2025-06-10 07:00:00+00:00,6.983333333333333
24371,2025-06-10 08:00:00+00:00,7.066666666666666
24371,2025-06-10 09:00:00+00:00,8.933333333333334
24371,2025-06-10 10:00:00+00:00,9.75
24372,2025-06-09 11:00:00+00:00,7.25
24372,2025-06-09 12:00:00+00:00,7.0
24372,2025-06-09 13:00:00+00:00,6.6
24372,2025-06-09 14:00:00+00:00,4.733333333333333
24372,2025-06-09 15:00:00+00:00,3.0
24372,2025-06-09 16:00:00+00:00,2.3666666666666667
24372,2025-06-09 17:00:00+00:00,0.18333333333333332
24372,2025-06-09 18:00:00+00:00,0.0
24372,2025-06-09 19:00:00+00:00,0.0
24372,2025-06-09 20:00:00+00:00,0.0
24372,2025-06-09 21:00:00+00:00,0.0
24372,2025-06-09 22:00:00+00:00,0.0
24372,2025-06-09 23:00:00+00:00,0.0
24372,2025-06-10 00:00:00+00:00,0.0
24372,2025-06-10 01:00:00+00:00,0.0
24372,2025-06-10 02:00:00+00:00,0.0
24372,2025-06-10 03:00:00+00:00,0.0
24372,2025-06-10 04:00:00+00:00,0.0
24372,2025-06-10 05:00:00+00:00,0.0
24372,2025-06-10 06:00:00+00:00,0.0
24372,2025-06-10 07:00:00+00:00,0.0
24372,2025-06-10 08:00:00+00:00,0.0
24372,2025-06-10 09:00:00+00:00,0.0
24372,2025-06-10 10:00:00+00:00,0.0
24373,2025-06-09 11:00:00+00:00,2.8666666666666667
24373,2025-06-09 12:00:00+00:00,0.95
24373,2025-06-09 13:00:00+00:00,3.816666666666667
24373,2025-06-09 14:00:00+00:00,4.6
24373,2025-06-09 15:00:00+00:00,3.8833333333333333
24373,2025-06-09 16:00:00+00:00,0.5833333333333334
24373,2025-06-09 17:00:00+00:00,0.0
24373,2025-06-09 18:00:00+00:00,0.0
24373,2025-06-09 19:00:00+00:00,0.0
24373,2025-06-09 20:00:00+00:00,0.0
24373,2025-06-09 21:00:00+00:00,0.0
24373,2025-06-09 22:00:00+00:00,0.0
24373,2025-06-09 23:00:00+00:00,0.0
24373,2025-06-10 00:00:00+00:00,0.0
24373,2025-06-10 01:00:00+00:00,0.0
24373,2025-06-10 02:00:00+00:00,0.0
24373,2025-06-10 03:00:00+00:00,0.0
24373,2025-06-10 04:00:00+00:00,0.0
24373,2025-06-10 05:00:00+00:00,0.23333333333333334
24373,2025-06-10 06:00:00+00:00,1.7333333333333334
24373,2025-06-10 07:00:00+00:00,1.0
24373,2025-06-10 08:00:00+00:00,1.0
24373,2025-06-10 09:00:00+00:00,0.8833333333333333
24373,2025-06-10 10:00:00+00:00,0.5166666666666667
24374,2025-06-09 11:00:00+00:00,1.35
24374,2025-06-09 12:00:00+00:00,1.0
24374,2025-06-09 13:00:00+00:00,1.2833333333333332
24374,2025-06-09 14:00:00+00:00,3.6666666666666665
24374,2025-06-09 15:00:00+00:00,7.7
24374,2025-06-09 16:00:00+00:00,12.7
24374,2025-06-09 17:00:00+00:00,13.633333333333333
24374,2025-06-09 18:00:00+00:00,12.883333333333333
24374,2025-06-09 19:00:00+00:00,10.6
24374,2025-06-09 20:00:00+00:00,11.1
24374,2025-06-09 21:00:00+00:00,12.0
24374,2025-06-09 22:00:00+00:00,12.0
24374,2025-06-09 23:00:00+00:00,12.0
24374,2025-06-10 00:00:00+00:00,12.0
24374,2025-06-10 01:00:00+00:00,12.0
24374,2025-06-10 02:00:00+00:00,12.0
24374,2025-06-10 03:00:00+00:00,12.0
24374,2025-06-10 04:00:00+00:00,11.416666666666666
24374,2025-06-10 05:00:00+00:00,10.0
24374,2025-06-10 06:00:00+00:00,11.366666666666667
24374,2025-06-10 07:00:00+00:00,11.883333333333333
24374,2025-06-10 08:00:00+00:00,13.0
24374,2025-06-10 09:00:00+00:00,14.066666666666666
24374,2025-06-10 10:00:00+00:00,16.0
24375,2025-06-09 11:00:00+00:00,15.05
24375,2025-06-09 12:00:00+00:00,12.533333333333333
24375,2025-06-09 13:00:00+00:00,14.433333333333334
24375,2025-06-09 14:00:00+00:00,14.566666666666666
24375,2025-06-09 15:00:00+00:00,15.883333333333333
24375,2025-06-09 16:00:00+00:00,15.333333333333334
24375,2025-06-09 17:00:00+00:00,16.45
24375,2025-06-09 18:00:00+00:00,16.733333333333334
24375,2025-06-09 19:00:00+00:00,16.0
24375,2025-06-09 20:00:00+00:00,16.0
24375,2025-06-09 21:00:00+00:00,15.266666666666667
24375,2025-06-09 22:00:00+00:00,15.0
24375,2025-06-09 23:00:00+00:00,15.0
24375,2025-06-10 00:00:00+00:00,15.0
24375,2025-06-10 01:00:00+00:00,15.0
24375,2025-06-10 02:00:00+00:00,15.0
24375,2025-06-10 03:00:00+00:00,15.0
